matchid,homeawaystatus,teamid,teamname,local_count,local_mins,local_starters,local_sub,local_bench,foreign_count,foreign_mins,foreign_starters,foreign_sub,foreign_bench,local_forward_mins,local_midfield_mins,local_defender_mins,local_goalkeeper_mins,foreign_forward_mins,foreign_midfield_mins,foreign_defender_mins,foreign_goalkeeper_mins,shots,fouls,corners,redCards,yellowCards,offsides,dribbles,goals,xgPerShot,avgDistance,xg,progressiveRuns,touchesInBox,foulsSuffered,shotsOnTarget,shotsBlocked,shotsOutsideBox,shotsOutsideBoxOnTarget,shotsOnPost,shotsWide,shotsFromBox,shotsFromBoxOnTarget,freeKicks,shotsFromDangerZone,totalThrowIns,leftThrowIns,rightThrowIns,possessionPercent,purePossessionTime,possessionNumber,avgPossessionDuration,reachingOpponentHalf,reachingOpponentBox,possession1-15,possession16-30,possession31-45,possession46-60,possession61-75,possession76-90,possession91-105,possession106-120,minutesOfPossession1-15,minutesOfPossession16-30,minutesOfPossession31-45,minutesOfPossession46-60,minutesOfPossession61-75,minutesOfPossession76-90,minutesOfPossession91-105,minutesOfPossession106-120,totalshots,withShots,positionalAttack,positionalWithShots,counterAttacks,freeKicksWithShot,cornersWithShot,tackles,interceptions,clearances,ppda,oppo_shots,oppo_fouls,oppo_corners,oppo_redCards,oppo_yellowCards,oppo_offsides,oppo_dribbles,oppo_goals,oppo_xgPerShot,oppo_avgDistance,oppo_xg,oppo_progressiveRuns,oppo_touchesInBox,oppo_foulsSuffered,oppo_shotsOnTarget,oppo_shotsBlocked,oppo_shotsOutsideBox,oppo_shotsOutsideBoxOnTarget,oppo_shotsOnPost,oppo_shotsWide,oppo_shotsFromBox,oppo_shotsFromBoxOnTarget,oppo_freeKicks,oppo_shotsFromDangerZone,oppo_totalThrowIns,oppo_leftThrowIns,oppo_rightThrowIns,oppo_possessionPercent,oppo_purePossessionTime,oppo_possessionNumber,oppo_avgPossessionDuration,oppo_reachingOpponentHalf,oppo_reachingOpponentBox,oppo_possession1-15,oppo_possession16-30,oppo_possession31-45,oppo_possession46-60,oppo_possession61-75,oppo_possession76-90,oppo_possession91-105,oppo_possession106-120,oppo_minutesOfPossession1-15,oppo_minutesOfPossession16-30,oppo_minutesOfPossession31-45,oppo_minutesOfPossession46-60,oppo_minutesOfPossession61-75,oppo_minutesOfPossession76-90,oppo_minutesOfPossession91-105,oppo_minutesOfPossession106-120,oppo_totalshots,oppo_withShots,oppo_positionalAttack,oppo_positionalWithShots,oppo_counterAttacks,oppo_freeKicksWithShot,oppo_cornersWithShot,oppo_tackles,oppo_interceptions,oppo_clearances,oppo_ppda,season
5462483,home,14867,Young Lions,15,720,8,4,3,3,270,3,0,0,90,366,174,90,0,90,90,0,19,10,4,0,1,1,46,4,0.153,18.2,2.898,16,25,15,8,5,9,3,0,6,10,5,6,7,22,8,14,56,"1 day, 0:58:00",99,0:15:00,63,17,58,63,55,38,66,54,0,0,5:51:00,4:33:00,4:49:00,2:11:00,3:15:00,4:17:00,0:00:00,0:00:00,53,17,37,12,0,3,0,1,32,20,10.5,19,10,4,0,1,1,46,4,0.153,18.2,2.898,16,25,15,8,5,9,3,0,6,10,5,6,7,22,8,14,56,"1 day, 0:58:00",99,0:15:00,63,17,58,63,55,38,66,54,0,0,5:51:00,4:33:00,4:49:00,2:11:00,3:15:00,4:17:00,0:00:00,0:00:00,53,17,37,12,0,3,0,1,32,20,10.5,2023
5462483,away,14871,Balestier Khalsa,15,633,7,2,6,4,357,4,0,0,3,360,180,90,90,267,0,0,9,15,3,0,2,0,17,2,0.223,14.8,2.006,9,14,9,3,1,3,1,2,3,6,2,4,4,14,8,6,44,19:40:00,93,0:12:00,41,13,42,37,45,62,34,46,0,0,4:12:00,2:43:00,3:56:00,3:32:00,1:42:00,3:34:00,0:00:00,0:00:00,26,9,18,9,1,0,0,3,39,15,9.7,9,15,3,0,2,0,17,2,0.223,14.8,2.006,9,14,9,3,1,3,1,2,3,6,2,4,4,14,8,6,44,19:40:00,93,0:12:00,41,13,42,37,45,62,34,46,0,0,4:12:00,2:43:00,3:56:00,3:32:00,1:42:00,3:34:00,0:00:00,0:00:00,26,9,18,9,1,0,0,3,39,15,9.7,2023
5462484,home,14867,Young Lions,17,810,9,2,6,2,180,2,0,0,144,300,276,90,0,90,90,0,12,10,4,0,2,1,23,2,0.141,15.4,1.688,10,20,14,6,0,2,1,0,6,10,5,5,6,20,11,9,39,19:52:00,98,0:12:00,40,16,22,41,25,23,61,66,0,0,1:41:00,2:58:00,2:50:00,1:45:00,4:45:00,5:51:00,0:00:00,0:00:00,34,11,19,6,0,2,1,6,46,24,12.5,12,10,4,0,2,1,23,2,0.141,15.4,1.688,10,20,14,6,0,2,1,0,6,10,5,5,6,20,11,9,39,19:52:00,98,0:12:00,40,16,22,41,25,23,61,66,0,0,1:41:00,2:58:00,2:50:00,1:45:00,4:45:00,5:51:00,0:00:00,0:00:00,34,11,19,6,0,2,1,6,46,24,12.5,2023
5462484,away,14868,Tampines Rovers,18,768,9,5,4,2,180,2,0,0,136,400,145,87,90,0,90,0,19,14,6,1,1,2,24,3,0.126,17.3,2.387,11,23,10,7,3,7,2,2,7,12,5,1,9,22,7,15,61,"1 day, 6:56:00",101,0:18:00,59,16,78,59,75,77,39,34,0,0,6:02:00,4:18:00,8:41:00,5:45:00,3:04:00,3:04:00,0:00:00,0:00:00,45,19,34,11,1,0,2,4,31,16,7,19,14,6,1,1,2,24,3,0.126,17.3,2.387,11,23,10,7,3,7,2,2,7,12,5,1,9,22,7,15,61,"1 day, 6:56:00",101,0:18:00,59,16,78,59,75,77,39,34,0,0,6:02:00,4:18:00,8:41:00,5:45:00,3:04:00,3:04:00,0:00:00,0:00:00,45,19,34,11,1,0,2,4,31,16,7,2023
5462485,home,14873,Tanjong Pagar Utd,18,810,9,3,6,2,180,2,0,0,143,149,428,90,0,90,90,0,18,11,4,0,1,3,23,2,0.106,17.2,1.913,10,24,11,8,1,7,3,0,9,11,5,4,9,19,8,11,51,23:06:00,106,0:13:00,58,17,57,48,39,43,62,58,0,0,4:36:00,3:50:00,3:23:00,2:31:00,4:38:00,4:07:00,0:00:00,0:00:00,47,18,33,7,1,4,3,2,45,18,8.5,18,11,4,0,1,3,23,2,0.106,17.2,1.913,10,24,11,8,1,7,3,0,9,11,5,4,9,19,8,11,51,23:06:00,106,0:13:00,58,17,57,48,39,43,62,58,0,0,4:36:00,3:50:00,3:23:00,2:31:00,4:38:00,4:07:00,0:00:00,0:00:00,47,18,33,7,1,4,3,2,45,18,8.5,2023
5462485,away,14870,Geylang International,16,720,8,2,6,3,270,3,0,0,193,241,196,90,0,180,90,0,11,13,4,0,4,2,16,2,0.076,22.9,0.8363,10,11,10,4,2,8,2,0,5,3,2,3,2,28,12,16,49,22:09:00,109,0:12:00,57,9,43,52,61,57,38,42,0,0,3:31:00,4:07:00,5:17:00,3:22:00,2:48:00,3:01:00,0:00:00,0:00:00,45,8,32,6,4,3,0,4,41,22,10.3,11,13,4,0,4,2,16,2,0.076,22.9,0.8363,10,11,10,4,2,8,2,0,5,3,2,3,2,28,12,16,49,22:09:00,109,0:12:00,57,9,43,52,61,57,38,42,0,0,3:31:00,4:07:00,5:17:00,3:22:00,2:48:00,3:01:00,0:00:00,0:00:00,45,8,32,6,4,3,0,4,41,22,10.3,2023
5462486,home,14866,Albirex Niigata,6,136,2,1,3,14,854,9,3,2,46,0,0,90,234,256,364,0,17,5,12,0,0,0,23,3,0.129,15.4,2.197,10,28,11,7,4,5,1,0,6,12,6,1,9,27,13,14,54,23:46:00,118,0:12:00,58,19,67,46,53,76,54,37,0,0,4:47:00,3:26:00,4:41:00,4:22:00,3:17:00,3:09:00,0:00:00,0:00:00,44,16,28,10,1,1,1,0,44,35,23.9,17,5,12,0,0,0,23,3,0.129,15.4,2.197,10,28,11,7,4,5,1,0,6,12,6,1,9,27,13,14,54,23:46:00,118,0:12:00,58,19,67,46,53,76,54,37,0,0,4:47:00,3:26:00,4:41:00,4:22:00,3:17:00,3:09:00,0:00:00,0:00:00,44,16,28,10,1,1,1,0,44,35,23.9,2023
5462486,away,14869,Lion City Sailors,17,720,8,4,5,3,270,3,0,0,41,285,304,90,180,90,0,0,9,11,4,0,0,1,23,1,0.152,16.7,1.369,11,23,4,2,4,3,0,1,2,6,2,2,5,24,17,7,46,20:13:00,99,0:12:00,51,15,33,54,47,24,46,63,0,0,2:21:00,4:04:00,4:12:00,1:22:00,2:46:00,5:26:00,0:00:00,0:00:00,37,8,30,4,1,0,2,2,45,17,9.8,9,11,4,0,0,1,23,1,0.152,16.7,1.369,11,23,4,2,4,3,0,1,2,6,2,2,5,24,17,7,46,20:13:00,99,0:12:00,51,15,33,54,47,24,46,63,0,0,2:21:00,4:04:00,4:12:00,1:22:00,2:46:00,5:26:00,0:00:00,0:00:00,37,8,30,4,1,0,2,2,45,17,9.8,2023
5462487,home,19382,Brunei DPMM,0,0,0,0,0,20,990,11,2,7,0,0,0,0,121,599,180,90,13,18,5,1,4,0,26,2,0.101,18.3,1.317,8,15,8,3,4,5,1,0,6,8,2,3,5,18,11,7,41,16:46:00,106,0:09:00,63,12,47,44,38,46,44,33,0,0,2:52:00,2:18:00,3:34:00,2:50:00,2:57:00,2:12:00,0:00:00,0:00:00,43,11,24,5,3,2,3,4,43,15,8,13,18,5,1,4,0,26,2,0.101,18.3,1.317,8,15,8,3,4,5,1,0,6,8,2,3,5,18,11,7,41,16:46:00,106,0:09:00,63,12,47,44,38,46,44,33,0,0,2:52:00,2:18:00,3:34:00,2:50:00,2:57:00,2:12:00,0:00:00,0:00:00,43,11,24,5,3,2,3,4,43,15,8,2023
5462487,away,14871,Balestier Khalsa,16,630,7,1,8,4,360,4,0,0,78,192,270,90,90,270,0,0,18,9,6,0,1,4,25,3,0.227,15.6,4.081,13,35,17,8,3,5,2,0,7,13,6,3,12,24,9,15,59,23:50:00,115,0:12:00,58,21,53,56,62,54,56,67,0,0,3:14:00,2:59:00,5:56:00,3:21:00,3:50:00,4:28:00,0:00:00,0:00:00,43,15,29,11,1,2,0,4,33,5,9.6,18,9,6,0,1,4,25,3,0.227,15.6,4.081,13,35,17,8,3,5,2,0,7,13,6,3,12,24,9,15,59,23:50:00,115,0:12:00,58,21,53,56,62,54,56,67,0,0,3:14:00,2:59:00,5:56:00,3:21:00,3:50:00,4:28:00,0:00:00,0:00:00,43,15,29,11,1,2,0,4,33,5,9.6,2023
5462488,home,14875,Hougang United,16,634,7,5,4,4,356,4,0,0,112,252,180,90,176,0,180,0,11,11,5,0,1,1,25,1,0.183,17.4,2.011,9,20,17,1,5,5,0,0,5,6,1,6,5,17,8,9,48,23:11:00,111,0:12:00,64,17,37,58,39,53,62,42,0,0,3:07:00,4:54:00,3:45:00,3:02:00,4:49:00,3:31:00,0:00:00,0:00:00,46,10,30,9,1,1,1,3,29,16,12.3,11,11,5,0,1,1,25,1,0.183,17.4,2.011,9,20,17,1,5,5,0,0,5,6,1,6,5,17,8,9,48,23:11:00,111,0:12:00,64,17,37,58,39,53,62,42,0,0,3:07:00,4:54:00,3:45:00,3:02:00,4:49:00,3:31:00,0:00:00,0:00:00,46,10,30,9,1,1,1,3,29,16,12.3,2023
5462488,away,14871,Balestier Khalsa,16,648,7,3,6,4,342,4,0,0,95,215,248,90,90,252,0,0,16,19,7,0,3,2,28,3,0.102,19.7,1.638,18,19,10,8,3,7,3,1,4,9,5,0,3,14,9,5,52,"1 day, 1:19:00",107,0:14:00,47,16,63,42,61,47,38,58,0,0,5:25:00,3:35:00,5:53:00,2:40:00,2:54:00,4:49:00,0:00:00,0:00:00,37,16,25,10,4,0,2,3,46,18,10.8,16,19,7,0,3,2,28,3,0.102,19.7,1.638,18,19,10,8,3,7,3,1,4,9,5,0,3,14,9,5,52,"1 day, 1:19:00",107,0:14:00,47,16,63,42,61,47,38,58,0,0,5:25:00,3:35:00,5:53:00,2:40:00,2:54:00,4:49:00,0:00:00,0:00:00,37,16,25,10,4,0,2,3,46,18,10.8,2023
5462489,home,14866,Albirex Niigata,5,217,2,3,0,15,773,9,1,5,99,28,0,90,171,287,315,0,34,7,11,0,0,2,30,5,0.163,17.4,5.545,18,62,5,15,9,17,6,0,10,17,9,2,12,14,6,8,65,"1 day, 4:47:00",93,0:18:00,80,37,39,54,77,76,73,69,0,0,3:11:00,3:10:00,7:04:00,5:45:00,5:05:00,4:28:00,0:00:00,0:00:00,75,33,56,26,0,1,5,2,25,2,5.1,34,7,11,0,0,2,30,5,0.163,17.4,5.545,18,62,5,15,9,17,6,0,10,17,9,2,12,14,6,8,65,"1 day, 4:47:00",93,0:18:00,80,37,39,54,77,76,73,69,0,0,3:11:00,3:10:00,7:04:00,5:45:00,5:05:00,4:28:00,0:00:00,0:00:00,75,33,56,26,0,1,5,2,25,2,5.1,2023
5462489,away,14867,Young Lions,15,701,9,3,3,2,180,2,0,0,46,353,212,90,0,90,90,0,2,6,0,2,1,1,21,0,0.07,30.9,0.1401,3,0,4,0,1,2,0,0,1,0,0,1,0,14,10,4,35,15:27:00,85,0:10:00,17,0,61,46,23,24,27,31,0,0,4:57:00,2:43:00,2:03:00,1:51:00,1:51:00,2:01:00,0:00:00,0:00:00,7,1,6,1,0,1,0,2,45,33,46,2,6,0,2,1,1,21,0,0.07,30.9,0.1401,3,0,4,0,1,2,0,0,1,0,0,1,0,14,10,4,35,15:27:00,85,0:10:00,17,0,61,46,23,24,27,31,0,0,4:57:00,2:43:00,2:03:00,1:51:00,1:51:00,2:01:00,0:00:00,0:00:00,7,1,6,1,0,1,0,2,45,33,46,2023
5462490,home,14868,Tampines Rovers,17,721,8,3,6,3,226,3,0,0,134,433,64,90,46,90,90,0,17,10,7,1,2,1,33,2,0.151,17.1,2.573,14,23,21,6,3,5,1,0,8,12,5,4,6,29,12,17,65,"1 day, 6:01:00",112,0:16:00,63,20,68,72,71,72,43,66,0,0,5:48:00,4:18:00,6:55:00,3:41:00,3:10:00,6:07:00,0:00:00,0:00:00,49,15,31,11,2,2,3,2,32,13,5.9,17,10,7,1,2,1,33,2,0.151,17.1,2.573,14,23,21,6,3,5,1,0,8,12,5,4,6,29,12,17,65,"1 day, 6:01:00",112,0:16:00,63,20,68,72,71,72,43,66,0,0,5:48:00,4:18:00,6:55:00,3:41:00,3:10:00,6:07:00,0:00:00,0:00:00,49,15,31,11,2,2,3,2,32,13,5.9,2023
5462490,away,14870,Geylang International,17,720,8,3,6,3,270,3,0,0,161,251,218,90,0,180,90,0,9,21,5,0,5,1,20,3,0.213,15.5,1.915,11,14,9,5,2,3,0,0,2,6,5,2,4,14,11,3,35,16:12:00,95,0:10:00,47,12,32,28,29,28,57,34,0,0,2:45:00,1:42:00,2:53:00,1:27:00,4:14:00,3:09:00,0:00:00,0:00:00,32,8,23,6,3,1,0,8,38,29,11.6,9,21,5,0,5,1,20,3,0.213,15.5,1.915,11,14,9,5,2,3,0,0,2,6,5,2,4,14,11,3,35,16:12:00,95,0:10:00,47,12,32,28,29,28,57,34,0,0,2:45:00,1:42:00,2:53:00,1:27:00,4:14:00,3:09:00,0:00:00,0:00:00,32,8,23,6,3,1,0,8,38,29,11.6,2023
5462491,home,14873,Tanjong Pagar Utd,17,790,10,1,6,3,200,1,2,0,144,180,376,90,44,0,156,0,27,12,17,0,2,1,24,3,0.146,19.2,3.933,13,33,6,11,9,15,3,0,7,12,8,2,6,21,12,9,64,"1 day, 4:05:00",111,0:15:00,79,24,68,71,57,64,65,53,0,0,5:26:00,6:27:00,3:50:00,5:03:00,3:56:00,3:20:00,0:00:00,0:00:00,64,24,41,16,2,2,5,3,29,14,6.3,27,12,17,0,2,1,24,3,0.146,19.2,3.933,13,33,6,11,9,15,3,0,7,12,8,2,6,21,12,9,64,"1 day, 4:05:00",111,0:15:00,79,24,68,71,57,64,65,53,0,0,5:26:00,6:27:00,3:50:00,5:03:00,3:56:00,3:20:00,0:00:00,0:00:00,64,24,41,16,2,2,5,3,29,14,6.3,2023
5462491,away,14869,Lion City Sailors,16,764,8,5,3,3,236,3,0,0,35,309,305,90,181,55,0,0,11,8,3,0,2,2,19,2,0.199,19.7,2.193,6,7,12,4,1,6,2,0,6,5,2,3,4,17,11,6,36,15:56:00,98,0:09:00,32,7,32,29,43,36,35,47,0,0,2:30:00,2:35:00,2:52:00,2:53:00,2:05:00,2:59:00,0:00:00,0:00:00,27,9,16,4,2,1,1,6,60,33,17.8,11,8,3,0,2,2,19,2,0.199,19.7,2.193,6,7,12,4,1,6,2,0,6,5,2,3,4,17,11,6,36,15:56:00,98,0:09:00,32,7,32,29,43,36,35,47,0,0,2:30:00,2:35:00,2:52:00,2:53:00,2:05:00,2:59:00,0:00:00,0:00:00,27,9,16,4,2,1,1,6,60,33,17.8,2023
5462492,home,14866,Albirex Niigata,6,136,2,0,4,14,854,9,5,0,46,0,0,90,221,248,385,0,12,9,10,0,1,0,18,6,0.202,14.4,2.421,8,17,11,9,2,4,2,0,1,8,7,2,7,18,4,14,38,16:47:00,105,0:09:00,43,14,30,37,42,39,50,25,0,0,1:28:00,1:33:00,4:21:00,3:17:00,3:47:00,2:19:00,0:00:00,0:00:00,31,11,18,4,1,1,4,0,33,20,19.1,12,9,10,0,1,0,18,6,0.202,14.4,2.421,8,17,11,9,2,4,2,0,1,8,7,2,7,18,4,14,38,16:47:00,105,0:09:00,43,14,30,37,42,39,50,25,0,0,1:28:00,1:33:00,4:21:00,3:17:00,3:47:00,2:19:00,0:00:00,0:00:00,31,11,18,4,1,1,4,0,33,20,19.1,2023
5462492,away,14868,Tampines Rovers,16,777,9,2,5,4,213,2,1,1,180,413,94,90,0,90,123,0,12,13,6,0,2,0,28,3,0.13,18,1.556,13,10,9,5,3,6,1,1,3,6,4,2,4,23,16,7,62,"1 day, 3:47:00",98,0:17:00,59,7,70,63,58,61,50,75,0,0,3:29:00,2:36:00,6:00:00,5:03:00,3:44:00,6:52:00,0:00:00,0:00:00,49,11,39,9,0,0,2,0,30,17,6.1,12,13,6,0,2,0,28,3,0.13,18,1.556,13,10,9,5,3,6,1,1,3,6,4,2,4,23,16,7,62,"1 day, 3:47:00",98,0:17:00,59,7,70,63,58,61,50,75,0,0,3:29:00,2:36:00,6:00:00,5:03:00,3:44:00,6:52:00,0:00:00,0:00:00,49,11,39,9,0,0,2,0,30,17,6.1,2023
5462493,home,14875,Hougang United,16,640,7,5,4,4,350,4,0,0,90,280,180,90,170,0,180,0,28,6,3,0,2,0,21,2,0.122,21,3.41,21,17,4,13,7,18,6,0,8,10,7,3,6,12,5,7,45,19:38:00,96,0:12:00,58,15,34,44,53,36,51,50,0,0,2:20:00,3:50:00,3:43:00,2:36:00,3:24:00,3:42:00,0:00:00,0:00:00,40,26,32,20,2,2,2,4,64,30,9.8,28,6,3,0,2,0,21,2,0.122,21,3.41,21,17,4,13,7,18,6,0,8,10,7,3,6,12,5,7,45,19:38:00,96,0:12:00,58,15,34,44,53,36,51,50,0,0,2:20:00,3:50:00,3:43:00,2:36:00,3:24:00,3:42:00,0:00:00,0:00:00,40,26,32,20,2,2,2,4,64,30,9.8,2023
5462493,away,14867,Young Lions,17,815,9,4,4,2,180,2,0,0,118,339,268,90,0,0,90,0,23,6,14,0,1,0,35,6,0.142,13.2,3.27,12,36,6,10,6,4,1,1,6,19,9,2,17,19,9,10,55,"1 day, 0:11:00",106,0:13:00,64,28,66,56,47,64,49,50,0,0,4:29:00,4:48:00,3:21:00,4:34:00,3:16:00,3:40:00,0:00:00,0:00:00,50,22,31,12,1,1,7,1,42,7,9.4,23,6,14,0,1,0,35,6,0.142,13.2,3.27,12,36,6,10,6,4,1,1,6,19,9,2,17,19,9,10,55,"1 day, 0:11:00",106,0:13:00,64,28,66,56,47,64,49,50,0,0,4:29:00,4:48:00,3:21:00,4:34:00,3:16:00,3:40:00,0:00:00,0:00:00,50,22,31,12,1,1,7,1,42,7,9.4,2023
5462494,home,19382,Brunei DPMM,0,0,0,0,0,19,990,11,4,4,0,0,0,0,155,447,298,90,14,9,4,0,1,3,23,1,0.17,20.3,2.376,7,14,8,4,4,7,1,0,6,7,3,4,6,27,15,12,42,18:38:00,110,0:10:00,56,10,43,56,44,31,54,30,0,0,3:38:00,3:46:00,3:47:00,1:57:00,2:53:00,2:35:00,0:00:00,0:00:00,39,12,29,8,4,3,2,5,38,19,9.2,14,9,4,0,1,3,23,1,0.17,20.3,2.376,7,14,8,4,4,7,1,0,6,7,3,4,6,27,15,12,42,18:38:00,110,0:10:00,56,10,43,56,44,31,54,30,0,0,3:38:00,3:46:00,3:47:00,1:57:00,2:53:00,2:35:00,0:00:00,0:00:00,39,12,29,8,4,3,2,5,38,19,9.2,2023
5462494,away,14870,Geylang International,16,725,8,3,5,3,274,3,0,0,116,261,258,90,0,184,90,0,11,8,9,1,2,2,26,2,0.167,15.9,1.84,12,17,7,7,0,4,1,3,1,7,6,1,6,23,9,14,58,"1 day, 1:15:00",122,0:12:00,66,13,57,44,56,69,46,70,0,0,4:45:00,2:57:00,4:48:00,4:18:00,2:29:00,5:56:00,0:00:00,0:00:00,42,11,25,6,9,0,1,4,35,14,13.7,11,8,9,1,2,2,26,2,0.167,15.9,1.84,12,17,7,7,0,4,1,3,1,7,6,1,6,23,9,14,58,"1 day, 1:15:00",122,0:12:00,66,13,57,44,56,69,46,70,0,0,4:45:00,2:57:00,4:48:00,4:18:00,2:29:00,5:56:00,0:00:00,0:00:00,42,11,25,6,9,0,1,4,35,14,13.7,2023
5462495,home,14869,Lion City Sailors,15,698,8,4,3,4,292,3,1,0,143,108,357,90,177,25,90,0,22,11,8,0,1,3,42,5,0.219,13,4.825,20,46,8,10,2,5,2,2,8,17,8,1,15,16,6,10,69,"1 day, 8:44:00",91,0:21:00,74,33,60,70,70,81,64,66,0,0,3:07:00,3:10:00,9:07:00,7:03:00,4:04:00,6:10:00,0:00:00,0:00:00,64,21,46,17,1,1,2,1,37,16,6,22,11,8,0,1,3,42,5,0.219,13,4.825,20,46,8,10,2,5,2,2,8,17,8,1,15,16,6,10,69,"1 day, 8:44:00",91,0:21:00,74,33,60,70,70,81,64,66,0,0,3:07:00,3:10:00,9:07:00,7:03:00,4:04:00,6:10:00,0:00:00,0:00:00,64,21,46,17,1,1,2,1,37,16,6,2023
5462495,away,14871,Balestier Khalsa,15,550,7,4,4,4,359,4,0,0,90,216,154,90,90,269,0,0,7,8,3,1,0,1,24,2,0.249,17.3,1.744,9,11,11,4,1,2,1,0,2,5,3,1,4,15,13,2,31,14:29:00,88,0:09:00,39,8,40,30,30,19,36,34,0,0,2:04:00,1:23:00,3:53:00,1:38:00,2:17:00,3:13:00,0:00:00,0:00:00,24,5,12,2,1,0,0,1,45,18,24.3,7,8,3,1,0,1,24,2,0.249,17.3,1.744,9,11,11,4,1,2,1,0,2,5,3,1,4,15,13,2,31,14:29:00,88,0:09:00,39,8,40,30,30,19,36,34,0,0,2:04:00,1:23:00,3:53:00,1:38:00,2:17:00,3:13:00,0:00:00,0:00:00,24,5,12,2,1,0,0,1,45,18,24.3,2023
5462496,home,14866,Albirex Niigata,6,138,2,1,3,14,852,9,3,2,48,0,0,90,224,268,360,0,11,6,4,0,0,4,25,1,0.082,20.9,0.8995,11,8,11,2,3,7,0,0,6,4,2,2,2,15,8,7,42,21:15:00,106,0:12:00,56,7,42,13,55,52,38,49,0,0,3:30:00,1:06:00,5:51:00,4:11:00,2:45:00,3:49:00,0:00:00,0:00:00,29,11,17,6,1,1,1,5,39,8,17.5,11,6,4,0,0,4,25,1,0.082,20.9,0.8995,11,8,11,2,3,7,0,0,6,4,2,2,2,15,8,7,42,21:15:00,106,0:12:00,56,7,42,13,55,52,38,49,0,0,3:30:00,1:06:00,5:51:00,4:11:00,2:45:00,3:49:00,0:00:00,0:00:00,29,11,17,6,1,1,1,5,39,8,17.5,2023
5462496,away,14870,Geylang International,17,728,8,4,5,3,270,3,0,0,182,240,216,90,0,180,90,0,17,11,5,0,1,8,26,6,0.208,16,3.545,18,26,6,8,3,5,1,2,4,12,7,1,10,17,11,6,58,"1 day, 5:03:00",106,0:16:00,69,19,58,87,45,48,62,51,0,0,4:51:00,7:07:00,4:44:00,3:51:00,4:29:00,3:59:00,0:00:00,0:00:00,47,17,38,13,0,1,1,0,34,8,8.3,17,11,5,0,1,8,26,6,0.208,16,3.545,18,26,6,8,3,5,1,2,4,12,7,1,10,17,11,6,58,"1 day, 5:03:00",106,0:16:00,69,19,58,87,45,48,62,51,0,0,4:51:00,7:07:00,4:44:00,3:51:00,4:29:00,3:59:00,0:00:00,0:00:00,47,17,38,13,0,1,1,0,34,8,8.3,2023
5462497,home,14875,Hougang United,16,630,7,2,7,4,360,4,0,0,90,270,180,90,180,0,180,0,17,6,11,0,0,2,37,1,0.081,20.3,1.371,15,25,14,6,4,7,3,0,7,10,3,4,5,24,12,12,54,"1 day, 2:11:00",127,0:12:00,65,18,48,42,52,62,67,53,0,0,4:18:00,3:08:00,5:01:00,4:31:00,4:23:00,4:48:00,0:00:00,0:00:00,41,16,31,10,0,2,2,3,33,8,12.4,17,6,11,0,0,2,37,1,0.081,20.3,1.371,15,25,14,6,4,7,3,0,7,10,3,4,5,24,12,12,54,"1 day, 2:11:00",127,0:12:00,65,18,48,42,52,62,67,53,0,0,4:18:00,3:08:00,5:01:00,4:31:00,4:23:00,4:48:00,0:00:00,0:00:00,41,16,31,10,0,2,2,3,33,8,12.4,2023
5462497,away,19382,Brunei DPMM,0,0,0,0,0,18,995,11,4,3,0,0,0,0,94,463,348,90,11,14,1,0,2,0,13,0,0.048,23.4,0.5298,14,9,6,3,4,7,1,0,4,4,2,1,3,14,12,2,46,22:45:00,104,0:13:00,54,6,52,58,48,38,33,47,0,0,4:38:00,4:16:00,4:35:00,2:49:00,2:10:00,4:14:00,0:00:00,0:00:00,33,11,27,10,2,1,0,4,62,17,8.4,11,14,1,0,2,0,13,0,0.048,23.4,0.5298,14,9,6,3,4,7,1,0,4,4,2,1,3,14,12,2,46,22:45:00,104,0:13:00,54,6,52,58,48,38,33,47,0,0,4:38:00,4:16:00,4:35:00,2:49:00,2:10:00,4:14:00,0:00:00,0:00:00,33,11,27,10,2,1,0,4,62,17,8.4,2023
5462498,home,14868,Tampines Rovers,16,676,8,2,6,4,314,3,1,0,136,360,90,90,44,90,180,0,18,2,9,0,0,0,23,2,0.152,17.3,2.728,14,22,12,7,4,6,2,0,7,12,5,4,10,11,6,5,56,"1 day, 2:37:00",98,0:16:00,62,17,56,66,54,65,39,48,0,0,4:51:00,5:57:00,4:41:00,4:19:00,1:38:00,5:09:00,0:00:00,0:00:00,44,16,26,5,1,2,4,3,42,12,7.4,18,2,9,0,0,0,23,2,0.152,17.3,2.728,14,22,12,7,4,6,2,0,7,12,5,4,10,11,6,5,56,"1 day, 2:37:00",98,0:16:00,62,17,56,66,54,65,39,48,0,0,4:51:00,5:57:00,4:41:00,4:19:00,1:38:00,5:09:00,0:00:00,0:00:00,44,16,26,5,1,2,4,3,42,12,7.4,2023
5462498,away,14869,Lion City Sailors,15,631,7,4,4,4,359,4,0,0,64,118,359,90,180,89,90,0,17,14,4,0,2,0,21,5,0.173,17.5,2.945,17,22,2,7,2,6,2,2,6,11,5,0,9,19,10,9,44,21:08:00,90,0:14:00,52,17,44,34,46,35,61,52,0,0,3:47:00,3:02:00,3:56:00,2:19:00,2:33:00,5:28:00,0:00:00,0:00:00,37,17,26,10,4,0,2,3,41,14,13,17,14,4,0,2,0,21,5,0.173,17.5,2.945,17,22,2,7,2,6,2,2,6,11,5,0,9,19,10,9,44,21:08:00,90,0:14:00,52,17,44,34,46,35,61,52,0,0,3:47:00,3:02:00,3:56:00,2:19:00,2:33:00,5:28:00,0:00:00,0:00:00,37,17,26,10,4,0,2,3,41,14,13,2023
